Entity,Year,"('Petrol', 'Econ')","('Petrol', 'Mid')","('Petrol', 'Lux')","('Adv Petrol', 'Econ')","('Adv Petrol', 'Mid')","('Adv Petrol', 'Lux')","('Diesel', 'Econ')","('Diesel', 'Mid')","('Diesel', 'Lux')","('Adv Diesel', 'Econ')","('Adv Diesel', 'Mid')","('Adv Diesel', 'Lux')","('CNG', 'Econ')","('CNG', 'Mid')","('CNG', 'Lux')","('Hybrid', 'Econ')","('Hybrid', 'Mid')","('Hybrid', 'Lux')","('Electric', 'Econ')","('Electric', 'Mid')","('Electric', 'Lux')","('Bikes', 'Econ')","('Bikes', 'Lux')","('Electric Bikes', 'Adv Econ')","('Electric Bikes', 'Adv Lux')",Fossil fuels (% equivalent primary energy),Transport_x,Agriculture,Land-use change and forestry,Waste,Industry,Manufacturing and construction,Transport_y,Electricity and heat,Buildings,Fugitive emissions,Other fuel combustion,Aviation and shipping,Renewables (% equivalent primary energy),Fossil fuels (% electricity),Renewables (% electricity),fossil_demand,ev_demand,ev_savings
Austria,2012,0.2499,0.1588,0.039,0.0,0.0,0.0,0.0194,0.3658,0.0939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0001,0.0,0.0,0.0,0.0339,0.0389,0.0,0.0,64.07064819335938,21649999.61853028,7420000.076293945,-7070000.171661377,1940000.057220459,3529999.9713897705,11170000.076293943,22229999.542236328,22059999.465942383,8890000.343322754,289999.99165534973,800000.011920929,2099999.9046325684,35.929344177246094,23.885610580444336,70.59590911865234,0.9996,0.0,0.0
Austria,2013,0.2431,0.138,0.0346,0.0173,0.0101,0.0025,0.0188,0.344,0.0872,0.0013,0.0241,0.0062,0.0,0.0,0.0,0.0,0.0005,0.0001,0.0,0.0,0.0,0.0313,0.0361,0.0023,0.0026,64.73332977294922,23110000.61035156,7380000.114440918,-7070000.171661377,1830000.042915344,3529999.9713897705,10789999.961853027,23709999.084472656,21379999.1607666,9140000.343322754,280000.0011920929,819999.9928474426,2009999.9904632568,35.26667404174805,20.58799171447754,73.79852294921875,0.9945999999999999,0.0049,113853.81358407665
Austria,2014,0.2526,0.1283,0.0329,0.0187,0.0096,0.0024,0.0194,0.3454,0.0866,0.0013,0.0241,0.0063,0.0,0.0,0.0,0.0,0.0005,0.0001,0.0,0.0,0.0,0.0308,0.0357,0.0024,0.0027,63.35970687866211,22649999.61853028,7480000.019073486,-7070000.171661377,1730000.0190734863,3599999.9046325684,10449999.809265137,23270000.457763672,19489999.771118164,8050000.190734863,270000.01072883606,819999.9928474426,2009999.9904632568,36.64029693603516,17.395919799804688,76.46857452392578,0.9940999999999999,0.0051,116200.58148526752
Austria,2015,0.262,0.1192,0.0313,0.0202,0.0093,0.0024,0.0201,0.3462,0.0859,0.0014,0.0244,0.0064,0.0,0.0,0.0,0.0,0.0005,0.0001,0.0,0.0,0.0,0.0301,0.0352,0.0024,0.0028,65.03591918945312,23149999.61853028,7469999.79019165,-7070000.171661377,1649999.976158142,3690000.057220459,10550000.190734863,23780000.686645508,19600000.381469727,8520000.457763672,259999.99046325684,819999.9928474426,2160000.0858306885,34.96407699584961,21.76673889160156,72.65289306640625,0.9940999999999999,0.0052,121094.45530264307
Brazil,2004,0.1875,0.2335,0.4003,0.0,0.0,0.0,0.0033,0.0702,0.0385,0.0,0.0,0.0,0.0017,0.0018,0.0006,0.0,0.0012,0.0003,0.0,0.0,0.0,0.0539,0.0073,0.0,0.0,56.40468597412109,136449996.9482422,463649993.8964844,1112400024.4140625,52389999.38964844,25680000.30517578,88839996.33789062,140619995.1171875,57419998.16894531,22940000.534057617,13329999.923706057,16110000.610351562,13630000.114440918,42.2861557006836,10.971270561218262,86.03197479248047,0.9986,0.0,0.0
Brazil,2005,0.3198,0.3218,0.1957,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0542,0.08,0.0,0.0,55.7809944152832,137190002.44140625,468470001.2207031,1115420043.9453125,53520000.45776367,26219999.31335449,87519996.6430664,141440002.44140625,59680000.30517578,22450000.762939453,15760000.228881836,15939999.5803833,14510000.228881836,43.14569854736328,10.429764747619627,87.12498474121094,0.9999999999999999,0.0,0.0
Brazil,2006,0.3539,0.3093,0.1682,0.0,0.0,0.0,0.0,0.0,0.0237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0598,0.0851,0.0,0.0,55.50273132324219,140259994.50683594,459329986.5722656,1107650024.4140625,56470001.220703125,28659999.84741211,87930000.30517578,144419998.1689453,59990001.6784668,22469999.31335449,15239999.771118164,16069999.69482422,14600000.381469728,43.04596328735352,9.968708038330078,86.76738739013672,0.9999999999999999,0.0,0.0
Brazil,2007,0.3674,0.2996,0.1551,0.0,0.0,0.0,0.0,0.0,0.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0678,0.0897,0.0,0.0,54.39969253540039,145970001.22070312,469980010.9863281,1118239990.234375,58080001.83105469,24709999.084472656,97169998.16894533,150500000.0,59400001.525878906,22989999.771118164,14789999.961853027,17049999.237060547,15760000.228881836,44.38022613525391,8.998746871948242,88.22698211669922,1.0,0.0,0.0
Brazil,2008,0.3803,0.2886,0.1442,0.0,0.0,0.0,0.0,0.0,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748,0.0947,0.0,0.0,55.31705093383789,151339996.33789062,460640014.6484375,1106459960.9375,59009998.3215332,26930000.30517578,97260002.13623048,156300003.0517578,71160003.66210938,23010000.22888184,16450000.762939451,18950000.762939453,19280000.686645508,43.36677551269531,12.624642372131348,84.35798645019531,1.0001,0.0,0.0
Brazil,2009,0.3898,0.2834,0.1361,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0815,0.0915,0.0,0.0,52.4708137512207,148720001.22070312,459839996.3378906,1103359985.3515625,60509998.3215332,26879999.1607666,87180000.30517578,153720001.22070312,59700000.76293945,22629999.1607666,17030000.686645508,18379999.1607666,16979999.542236328,46.30883026123047,8.173017501831055,89.0474624633789,0.9975,0.0,0.0
Brazil,2010,0.3975,0.2767,0.1328,0.0,0.0,0.0,0.0,0.0,0.0136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857,0.0873,0.0,0.0,54.519317626953125,167990005.49316406,491250000.0,1118170043.9453125,63720001.220703125,29790000.915527344,101889999.38964844,173759994.50683594,71949996.94824219,22739999.771118164,17180000.30517578,19209999.084472656,18760000.22888184,44.24653625488281,12.382028579711914,84.8022232055664,0.9936,0.0,0.0
Brazil,2011,0.4008,0.2723,0.1272,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0821,0.0,0.0,54.82489013671875,185149993.8964844,488589996.3378906,265750000.0,64620002.74658203,31409999.84741211,110580001.83105467,191339996.33789065,65389999.38964844,22750000.0,18260000.22888184,17770000.457763672,20290000.915527344,43.91006088256836,9.860189437866213,87.19498443603516,0.9828999999999999,0.0,0.0
Brazil,2012,0.3979,0.2703,0.1263,0.0,0.0,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0811,0.0,0.0,56.66991424560547,202539993.2861328,489489990.234375,269540008.5449219,65519996.643066406,33619998.931884766,106760002.13623048,209130004.8828125,84589996.33789062,22680000.30517578,19700000.762939453,18440000.534057617,19010000.22888184,42.066368103027344,14.534034729003906,82.56278228759766,0.9759999999999998,0.0,0.0
Brazil,2013,0.374,0.2536,0.1195,0.0263,0.0178,0.0084,0.0,0.0,0.0119,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0809,0.0719,0.0057,0.0051,58.99382781982422,209779998.77929688,485540008.5449219,264179992.67578125,66419998.16894531,35330001.83105469,105379997.25341795,216759994.506836,110029998.77929688,22709999.084472656,19989999.771118164,18549999.237060547,18010000.228881836,39.83659744262695,20.467905044555664,76.82513427734375,0.9650999999999998,0.0108,2347553.6077260454
Brazil,2014,0.3762,0.2547,0.121,0.0264,0.0179,0.0085,0.0,0.0,0.0123,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0795,0.0683,0.0056,0.0049,60.01665115356445,215229995.72753903,495010009.765625,266890014.6484375,67319999.69482422,35650001.525878906,104180000.30517578,222570007.32421875,129190002.44140624,22930000.30517578,21969999.31335449,19270000.457763672,18750000.0,38.85274505615234,24.116668701171875,73.27921295166016,0.9657,0.010499999999999999,2340183.2402807907
Brazil,2015,0.3783,0.2557,0.1225,0.0266,0.0179,0.0086,0.0,0.0,0.0127,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0647,0.0055,0.0046,58.29081726074219,200009994.506836,496950012.2070313,271589996.3378906,68220001.22070312,33880001.068115234,100529998.77929688,207190002.44140625,124120002.74658205,22760000.22888184,22209999.084472656,19440000.534057617,20750000.0,40.60352325439453,23.258697509765625,74.20629119873047,0.9659,0.0101,2091418.3088508577
Bulgaria,2004,0.4522,0.2887,0.0116,0.0,0.0,0.0,0.0086,0.1713,0.0482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194,0.0,0.0,0.0,74.75586700439453,6949999.809265137,5460000.038146973,-23549999.237060547,5710000.038146973,2450000.047683716,8020000.457763672,7110000.133514404,28879999.1607666,1659999.966621399,980000.0190734864,790000.0214576721,829999.9833106995,4.144021987915039,51.512454986572266,7.613945007324219,1.0,0.0,0.0
Bulgaria,2005,0.5184,0.2101,0.0109,0.0,0.0,0.0,0.0099,0.1863,0.0445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199,0.0,0.0,0.0,73.29705047607422,7760000.228881836,4929999.828338623,-23540000.915527344,5320000.171661377,2769999.9809265137,7849999.904632568,7940000.057220459,28770000.457763672,1580000.0429153442,1039999.9618530272,860000.0143051147,920000.0166893004,5.212997913360596,47.289527893066406,9.786993980407717,1.0,0.0,0.0
Bulgaria,2006,0.6814,0.0387,0.0148,0.0,0.0,0.0,0.0111,0.1955,0.0485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,73.11898803710938,8189999.580383301,4469999.79019165,-23549999.237060547,5159999.847412109,2390000.104904175,7969999.79019165,8369999.885559082,29040000.915527344,1850000.023841858,920000.0166893004,839999.9737739563,879999.9952316284,4.984425067901611,47.46635437011719,9.288223266601562,1.0,0.0,0.0
Bulgaria,2007,0.5342,0.1765,0.012,0.0,0.0,0.0,0.0126,0.2049,0.0484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,79.60224151611328,7929999.828338623,4760000.228881836,-23530000.686645508,5039999.961853027,3019999.9809265137,8439999.5803833,8100000.381469727,32349998.474121094,1629999.9952316284,1080000.0429153442,750000.0,709999.9785423279,3.510520696640014,58.61838150024414,6.746425628662109,1.0,0.0,0.0
Bulgaria,2008,0.5412,0.1569,0.013,0.0,0.0,0.0,0.0135,0.2123,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,0.0,0.0,78.02803802490234,8310000.419616699,4889999.866485596,-23549999.237060547,4869999.885559082,3140000.104904175,6130000.114440918,8489999.771118164,32029998.779296875,1659999.966621399,1110000.0143051147,479999.989271164,1019999.9809265136,3.5983686447143555,57.4194564819336,6.576814651489258,1.0,0.0,0.0
Bulgaria,2009,0.5157,0.1708,0.0128,0.0,0.0,0.0,0.0142,0.2231,0.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.0,0.0,0.0,74.6601791381836,7980000.019073486,5079999.923706055,-23559999.465942383,4719999.79019165,1929999.9475479128,3509999.990463257,8159999.847412109,28979999.542236328,1409999.966621399,1049999.9523162842,479999.989271164,1110000.0143051147,5.127213001251221,54.44092559814453,8.653756141662598,1.0001,0.0,0.0
Bulgaria,2010,0.485,0.1849,0.0128,0.0,0.0,0.0,0.0151,0.2378,0.0503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.0,0.0,0.0,73.05917358398438,7760000.228881836,4869999.885559082,-23549999.237060547,4590000.152587891,1779999.9713897705,3730000.0190734863,7940000.057220459,30850000.381469727,1620000.0047683716,1110000.0143051147,460000.0083446503,810000.0023841858,7.616096019744873,53.5228157043457,12.406490325927734,1.0002,0.0,0.0
Bulgaria,2011,0.5108,0.187,0.0143,0.0,0.0,0.0,0.0136,0.2157,0.0429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.0,0.0,0.0,75.81112670898438,7940000.057220459,5519999.980926514,-12100000.381469728,4570000.171661377,1820000.052452088,3640000.104904175,8109999.656677246,35479999.54223633,1840000.033378601,1370000.0047683716,509999.9904632568,750000.0,4.849966526031494,58.566444396972656,7.746520519256592,1.0001,0.0,0.0
Bulgaria,2012,0.4542,0.1934,0.0121,0.0,0.0,0.0,0.0171,0.2562,0.0516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154,0.0,0.0,0.0,73.17679595947266,8210000.038146973,4719999.79019165,-12109999.656677246,4400000.095367432,1980000.0190734863,3299999.952316284,8409999.84741211,30760000.22888184,1809999.942779541,1220000.0286102295,500000.0,699999.988079071,6.869960784912109,53.77252578735352,11.255255699157717,0.9999999999999999,0.0,0.0
Bulgaria,2013,0.4084,0.1842,0.0115,0.0295,0.0131,0.0008,0.0169,0.2492,0.0486,0.0012,0.0174,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.0,0.001,0.0,70.98318481445312,7269999.980926514,4980000.019073486,-12109999.656677246,4420000.076293945,2029999.9713897705,3309999.942779541,7449999.809265137,26670000.076293945,1549999.9523162842,1070000.0524520874,460000.0083446503,769999.9809265137,9.59291934967041,50.155303955078125,15.820192337036133,0.9988999999999999,0.001,7278.005787292536
Bulgaria,2014,0.3927,0.1875,0.0116,0.0293,0.0136,0.0008,0.0179,0.2586,0.0489,0.0013,0.0182,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0011,0.0,70.28662872314453,8130000.114440918,5139999.866485596,-12109999.656677246,4309999.942779541,2180000.066757202,3369999.885559082,8340000.152587891,28379999.1607666,1269999.9809265137,1090000.033378601,469999.9988079071,769999.9809265137,9.543798446655272,49.82625961303711,15.560264587402344,0.9989,0.0011,8952.848258969876
Bulgaria,2015,0.377,0.1905,0.0118,0.0293,0.0143,0.0009,0.0188,0.2678,0.049,0.0013,0.0192,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0011,0.0,70.92574310302734,8930000.305175781,5250000.0,-12109999.656677246,4170000.076293945,2490000.009536743,3690000.057220459,9159999.84741211,29430000.30517578,1409999.966621399,1169999.9570846558,479999.989271164,810000.0023841858,10.595033645629885,49.91061782836914,17.80731201171875,0.9987000000000001,0.0011,9835.78685860955
Canada,2004,0.0073,0.1436,0.8371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0013,0.0103,0.0,0.0,66.58513641357422,166389999.38964844,57080001.83105469,301869995.1171875,19959999.084472656,22590000.15258789,84279998.77929688,171110000.61035156,192729995.72753903,77900001.5258789,42279998.77929688,8100000.381469727,4710000.038146973,26.82792282104492,26.34452438354492,58.338600158691406,0.9995999999999999,0.0,0.0
Canada,2005,0.0073,0.1455,0.8281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0021,0.0165,0.0,0.0,65.1137924194336,170619995.1171875,58830001.83105469,301559997.5585937,20219999.31335449,22149999.61853028,70089996.33789062,175389999.38964844,212600006.1035156,75989997.86376953,42459999.084472656,12789999.961853027,5420000.076293945,28.26547622680664,24.894886016845703,60.065711975097656,0.9994999999999998,0.0,0.0
Canada,2006,0.0072,0.1492,0.8232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0022,0.0176,0.0,0.0,65.34186553955078,169410003.66210938,55840000.15258789,301640014.6484375,20549999.237060547,20340000.15258789,67550003.05175781,174199996.9482422,211419998.1689453,71199996.94824219,45069999.69482422,13050000.190734863,4809999.942779541,27.61646842956543,23.740827560424805,59.87908554077149,0.9994,0.0,0.0
Canada,2007,0.0071,0.1531,0.8182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0001,0.0,0.0,0.0,0.0023,0.0185,0.0,0.0,65.87335205078125,175759994.50683594,58400001.525878906,301399993.8964844,20159999.84741211,19940000.534057617,68309997.55859375,180880004.8828125,229279998.77929688,76029998.77929688,45939998.62670898,13840000.15258789,4349999.904632568,27.69431495666504,25.04544448852539,59.86359786987305,0.9992,0.0,0.0
Canada,2008,0.0073,0.1598,0.8111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0003,0.0,0.0,0.0,0.0023,0.0183,0.0,0.0,64.76494598388672,174009994.50683594,56729999.54223633,301369995.1171875,18819999.69482422,20260000.22888184,65720001.220703125,179160003.66210938,213679992.67578125,75389999.38964844,44380001.068115234,14050000.190734863,4340000.152587891,28.590091705322266,23.0944766998291,61.29584884643555,0.9988,0.0,0.0
Canada,2009,0.007,0.1667,0.8041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0005,0.0,0.0,0.0,0.0022,0.0183,0.0,0.0,64.34181213378906,169479995.72753906,54540000.915527344,301450012.20703125,18559999.465942383,17100000.381469727,58270000.45776367,174389999.38964844,202509994.506836,73279998.77929688,42720001.220703125,11770000.457763672,4449999.809265137,29.209449768066406,22.198490142822266,62.61093521118164,0.9983,0.0,0.0
Canada,2010,0.007,0.1701,0.7994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0013,0.0005,0.0,0.0,0.0,0.0023,0.0193,0.0,0.0,65.82457733154297,174679992.67578125,55220001.220703125,301630004.8828125,17670000.076293945,17360000.610351562,62580001.83105469,179910003.66210938,208529998.77929688,69160003.66210938,45409999.84741211,14130000.114440918,5659999.847412109,27.78968811035156,23.43243408203125,61.06664276123047,0.9981,0.0,0.0
Canada,2011,0.0091,0.1724,0.7935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0008,0.0,0.0,0.0,0.0024,0.0203,0.0,0.0,65.06040954589844,175059997.55859375,56830001.83105469,135479995.72753906,17639999.389648438,18040000.915527344,66699996.94824219,180440002.44140625,209690002.44140625,74339996.33789062,47090000.15258789,15739999.771118164,4800000.190734863,28.62636947631836,22.624095916748047,62.15093231201172,0.9976999999999999,0.0,0.0
Canada,2012,0.0113,0.1789,0.8018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0012,0.0,0.0,0.0,0.0005,0.0042,0.0,0.0,64.68305969238281,176779998.77929688,59139999.38964844,135860000.61035156,17360000.610351562,19209999.084472656,67709999.08447266,182210006.7138672,211119995.1171875,69050003.05175781,45450000.76293945,15409999.84741211,4380000.114440918,28.97691345214844,21.24750709533692,63.36940002441406,0.9966999999999999,0.0,0.0
Canada,2013,0.0105,0.1709,0.7438,0.0008,0.0121,0.0531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0024,0.0014,0.0,0.0,0.0,0.0005,0.0039,0.0,0.0003,64.34945678710938,181690002.44140625,59279998.77929688,135789993.2861328,17399999.618530273,18760000.22888184,65760002.13623047,187229995.72753903,214169998.1689453,71819999.69482422,48110000.61035156,16149999.618530272,3910000.085830689,28.94182777404785,20.390684127807617,63.3644905090332,0.9956,0.0003,54747.89145482309
Canada,2014,0.0105,0.1745,0.7381,0.0008,0.0126,0.0537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0029,0.0018,0.0,0.0,0.0001,0.0006,0.004,0.0,0.0003,64.95426940917969,180070007.32421875,58310001.373291016,135809997.55859375,17129999.1607666,18780000.686645508,65069999.69482422,185580001.8310547,216720001.22070312,75709999.08447266,51919998.16894531,17100000.381469727,3670000.076293945,28.14776039123535,20.596826553344727,62.88816452026367,0.9948000000000001,0.00039999999999999996,72404.50636277391
Canada,2015,0.0105,0.178,0.7319,0.0008,0.0131,0.0545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0036,0.0022,0.0,0.0,0.0001,0.0007,0.0039,0.0,0.0003,64.77046966552734,179820007.32421875,57509998.3215332,136740005.49316406,17459999.084472656,20090000.15258789,65620002.74658203,185300003.0517578,216880004.8828125,72099998.4741211,52110000.61035156,17420000.076293945,3309999.942779541,28.76414680480957,20.58839607238769,64.00883483886719,0.9934000000000001,0.00039999999999999996,72405.88174923243
China,2004,0.076,0.0671,0.0443,0.0,0.0,0.0,0.0,0.0008,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8092,0.0001,0.0,0.0,93.6450653076172,371140014.6484375,679510009.765625,-331119995.1171875,130789993.2861328,504420013.4277344,1506939941.40625,381269989.0136719,2387600097.65625,431359985.3515625,335649993.8964844,146410003.66210938,22909999.84741211,5.600940227508545,81.4871826171875,16.222219467163086,0.9999,0.0,0.0
China,2005,0.0807,0.0697,0.0453,0.0,0.0,0.0,0.0,0.0008,0.0023,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801,0.0001,0.0,0.0,93.75178527832033,397309997.55859375,687280029.296875,-331670013.4277344,122319999.69482422,552880004.8828125,1947500000.0,408309997.55859375,2565020019.53125,442089996.3378906,379989990.234375,161149993.89648438,26629999.1607666,5.554481029510498,81.70361328125,16.173080444335938,1.0,0.0,0.0
China,2006,0.082,0.0742,0.0453,0.0,0.0,0.0,0.0,0.0007,0.0021,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7954,0.0001,0.0,0.0,93.7723159790039,434809997.55859375,689390014.6484375,-331790008.5449219,128339996.33789062,632320007.3242188,2095760009.765625,446640014.6484375,2912659912.109375,459790008.5449219,415200012.2070313,166050003.0517578,30989999.771118164,5.577982425689697,82.49767303466797,15.588574409484863,0.9999,0.0,0.0
China,2007,0.0844,0.0841,0.0482,0.0,0.0,0.0,0.0,0.0007,0.002,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7803,0.0002,0.0,0.0,93.60847473144533,468579986.5722656,680840026.8554688,-331609985.3515625,134369995.1171875,698159973.1445312,2287540039.0625,481109985.3515625,3186520019.53125,468459991.4550781,452570007.3242188,166240005.49316406,34369998.931884766,5.71853494644165,82.84805297851562,15.258638381958008,1.0,0.0,0.0
China,2008,0.0774,0.1154,0.0478,0.0,0.0,0.0,0.0,0.0006,0.0018,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7565,0.0002,0.0,0.0,92.02252960205078,507070007.3242188,693159973.1445312,-330470001.2207031,140389999.38964844,730000000.0,2423810058.59375,521059997.55859375,3224169921.875,447339996.3378906,465119995.1171875,165919998.1689453,33610000.61035156,7.268667221069336,79.01824188232422,19.02527618408203,0.9998999999999999,0.0,0.0
China,2009,0.093,0.1131,0.0588,0.0,0.0,0.0,0.0,0.0007,0.0021,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7316,0.0002,0.0,0.0,92.37325286865234,517070007.3242188,694650024.4140625,-331470001.2207031,146410003.66210938,808640014.6484375,2616189941.40625,531210021.97265625,3472679931.640625,452480010.9863281,493410003.6621094,170899993.89648438,36229999.54223633,6.9355316162109375,80.22835540771484,17.885860443115234,0.9999,0.0,0.0
China,2010,0.0996,0.1292,0.0654,0.0,0.0,0.0,0.0001,0.0008,0.0022,0.0,0.0,0.0,0.0001,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7019,0.0002,0.0,0.0,91.6988296508789,568780029.296875,695409973.1445312,-331450012.20703125,152440002.44140625,885580017.0898438,2860189941.40625,584090026.8554688,3850790039.0625,473609985.3515625,541330017.0898438,175089996.33789062,43889999.38964844,7.615997791290283,79.06002807617188,18.69156074523925,1.0001,0.0,0.0
China,2011,0.109,0.1484,0.074,0.0,0.0,0.0,0.0001,0.0008,0.0023,0.0,0.0,0.0,0.0003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.0001,0.0,0.0,92.17908477783205,621890014.6484375,689640014.6484375,-709710021.9726562,158460006.7138672,975359985.3515624,3021659912.109375,638590026.8554688,4345310058.59375,494730010.9863281,590940002.4414062,183500000.0,47409999.84741211,7.084204196929932,80.87731170654297,16.812725067138672,1.0000000000000002,0.0,0.0
China,2012,0.1197,0.1708,0.0824,0.0,0.0,0.0,0.0001,0.0008,0.0023,0.0,0.0,0.0,0.0008,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6214,0.0001,0.0,0.0,90.68436431884766,686130004.8828125,691169982.9101562,-709799987.7929688,164479995.72753906,1002330017.0898438,3060510009.765625,704190002.4414062,4472580078.125,508450012.2070313,589630004.8828125,192119995.1171875,47619998.931884766,8.522597312927246,77.58079528808594,20.04132080078125,0.9999,0.0,0.0
China,2013,0.1365,0.1995,0.0987,0.0092,0.0133,0.0065,0.0001,0.0008,0.0024,0.0,0.0001,0.0002,0.0012,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493,0.0001,0.0361,0.0,90.17904663085938,741090026.8554688,690840026.8554688,-709780029.296875,169550003.0517578,1058979980.46875,3090229980.46875,760690002.4414062,4766220214.84375,524690002.4414063,611700012.2070312,205130004.8828125,45090000.15258789,8.959421157836914,77.39415740966797,20.12991142272949,0.9637,0.0361,27761077.06701507
China,2014,0.1603,0.24,0.1218,0.011,0.0163,0.0082,0.0001,0.0008,0.0026,0.0,0.0001,0.0002,0.0017,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4041,0.0001,0.0296,0.0,88.80853271484375,770349975.5859375,691799987.7929688,-709549987.7929688,174619995.1171875,1112430053.7109375,3096840087.890625,790700012.2070312,4712490234.375,534140014.6484375,621210021.9726562,203800003.0517578,45029998.77929688,10.197330474853516,75.0002670288086,22.24944877624512,0.9703,0.0296,23500318.74404179
