Entity,Code,Year,Agriculture,Land-use change and forestry,Waste,Industry,Manufacturing and construction,Transport,Electricity and heat,Buildings,Fugitive emissions,Other fuel combustion,Aviation and shipping
Guinea-Bissau,GNB,1996,1220000.0286102295,1500000,70000.00029802322,9999.999776482582,0,39999.99910593033,39999.99910593033,19999.999552965164,0,70000.00029802322,29999.999329447746
Guinea-Bissau,GNB,1997,1179999.9475479126,1539999.9618530273,70000.00029802322,9999.999776482582,0,59999.99865889549,50000.00074505806,19999.999552965164,0,70000.00029802322,29999.999329447746
Guinea-Bissau,GNB,1998,1179999.9475479126,1789999.9618530273,70000.00029802322,19999.999552965164,0,59999.99865889549,19999.999552965164,19999.999552965164,0,79999.99821186066,29999.999329447746
Guinea-Bissau,GNB,1999,1289999.9618530273,2009999.9904632568,70000.00029802322,19999.999552965164,0,79999.99821186066,9999.999776482582,19999.999552965164,0,90000.00357627869,29999.999329447746
Guinea-Bissau,GNB,2000,1289999.9618530273,1740000.0095367432,70000.00029802322,19999.999552965164,0,19999.999552965164,19999.999552965164,19999.999552965164,0,90000.00357627869,29999.999329447746
Guinea-Bissau,GNB,2001,1580000.0429153442,1629999.9952316284,70000.00029802322,29999.999329447746,0,19999.999552965164,19999.999552965164,19999.999552965164,0,90000.00357627869,29999.999329447746
Guinea-Bissau,GNB,2002,1620000.0047683716,1720000.0286102295,70000.00029802322,29999.999329447746,0,29999.999329447746,19999.999552965164,19999.999552965164,0,90000.00357627869,29999.999329447746
Guinea-Bissau,GNB,2003,1620000.0047683716,1759999.9904632568,79999.99821186066,29999.999329447746,0,70000.00029802322,19999.999552965164,19999.999552965164,0,90000.00357627869,29999.999329447746
Guinea-Bissau,GNB,2004,1519999.9809265137,1860000.0143051147,79999.99821186066,29999.999329447746,0,79999.99821186066,19999.999552965164,19999.999552965164,0,90000.00357627869,29999.999329447746
Guinea-Bissau,GNB,2005,1460000.0381469727,1860000.0143051147,79999.99821186066,29999.999329447746,0,79999.99821186066,19999.999552965164,19999.999552965164,0,90000.00357627869,29999.999329447746
Guinea-Bissau,GNB,2006,1620000.0047683716,1980000.0190734863,79999.99821186066,39999.99910593033,0,90000.00357627869,19999.999552965164,19999.999552965164,0,90000.00357627869,29999.999329447746
Guinea-Bissau,GNB,2007,1620000.0047683716,1950000.0476837158,79999.99821186066,39999.99910593033,0,90000.00357627869,29999.999329447746,19999.999552965164,0,90000.00357627869,39999.99910593033
Guinea-Bissau,GNB,2008,1529999.9713897705,1799999.9523162842,90000.00357627869,50000.00074505806,0,79999.99821186066,29999.999329447746,19999.999552965164,0,90000.00357627869,29999.999329447746
Guinea-Bissau,GNB,2009,1639999.9856948853,1750000,90000.00357627869,59999.99865889549,0,100000.00149011612,19999.999552965164,19999.999552965164,0,90000.00357627869,29999.999329447746
Guinea-Bissau,GNB,2010,1720000.0286102295,1789999.9618530273,90000.00357627869,59999.99865889549,0,100000.00149011612,19999.999552965164,19999.999552965164,0,90000.00357627869,29999.999329447746
Guinea-Bissau,GNB,2011,1700000.0476837158,1710000.0381469727,90000.00357627869,70000.00029802322,0,100000.00149011612,29999.999329447746,19999.999552965164,0,90000.00357627869,39999.99910593033
Guinea-Bissau,GNB,2012,1860000.0143051147,1950000.0476837158,90000.00357627869,79999.99821186066,0,100000.00149011612,19999.999552965164,29999.999329447746,0,90000.00357627869,39999.99910593033
Guinea-Bissau,GNB,2013,1809999.942779541,1750000,100000.00149011612,100000.00149011612,0,109999.99940395355,19999.999552965164,29999.999329447746,0,100000.00149011612,39999.99910593033
Guinea-Bissau,GNB,2014,1769999.9809265137,1850000.023841858,100000.00149011612,109999.99940395355,0,109999.99940395355,19999.999552965164,29999.999329447746,0,100000.00149011612,39999.99910593033
Guinea-Bissau,GNB,2015,1870000.0047683716,1960000.0381469727,100000.00149011612,119999.99731779099,0,109999.99940395355,39999.99910593033,29999.999329447746,0,109999.99940395355,39999.99910593033
Guinea-Bissau,GNB,2016,1850000.023841858,1730000.0190734863,100000.00149011612,129999.99523162842,0,109999.99940395355,59999.99865889549,29999.999329447746,0,109999.99940395355,39999.99910593033
Guinea-Bissau,GNB,2017,1870000.0047683716,1649999.976158142,109999.99940395355,150000.00596046448,0,109999.99940395355,59999.99865889549,29999.999329447746,0,109999.99940395355,39999.99910593033
Guinea-Bissau,GNB,2018,1950000.0476837158,1639999.9856948853,109999.99940395355,159999.9964237213,0,109999.99940395355,59999.99865889549,29999.999329447746,0,109999.99940395355,39999.99910593033
Guinea-Bissau,GNB,2019,1960000.0381469727,1629999.9952316284,109999.99940395355,180000.00715255737,0,119999.99731779099,70000.00029802322,29999.999329447746,0,119999.99731779099,39999.99910593033
Guyana,GUY,1990,1200000.0476837158,7000000,129999.99523162842,0,379999.9952316284,270000.01072883606,349999.9940395355,140000.00059604645,9999.999776482582,140000.00059604645,39999.99910593033
Guyana,GUY,1991,1450000.0476837158,7000000,129999.99523162842,0,389999.98569488525,239999.99463558197,349999.9940395355,79999.99821186066,19999.999552965164,119999.99731779099,29999.999329447746
Guyana,GUY,1992,1500000,7000000,129999.99523162842,0,360000.01430511475,239999.99463558197,340000.0035762787,70000.00029802322,19999.999552965164,109999.99940395355,29999.999329447746
Guyana,GUY,1993,1620000.0047683716,7000000,129999.99523162842,0,389999.98569488525,239999.99463558197,340000.0035762787,70000.00029802322,29999.999329447746,90000.00357627869,29999.999329447746
Guyana,GUY,1994,1600000.023841858,7000000,129999.99523162842,0,430000.0071525574,419999.98688697815,389999.98569488525,90000.00357627869,19999.999552965164,140000.00059604645,39999.99910593033
Guyana,GUY,1995,1879999.9952316284,7389999.866485596,129999.99523162842,0,449999.98807907104,439999.9976158142,419999.98688697815,90000.00357627869,19999.999552965164,180000.00715255737,39999.99910593033
Guyana,GUY,1996,1879999.9952316284,7690000.057220459,129999.99523162842,9999.999776482582,439999.9976158142,490000.00953674316,409999.9964237213,90000.00357627869,29999.999329447746,189999.9976158142,39999.99910593033
Guyana,GUY,1997,1950000.0476837158,7809999.942779541,129999.99523162842,9999.999776482582,479999.98927116394,529999.9713897705,439999.9976158142,100000.00149011612,29999.999329447746,230000.00417232513,39999.99910593033
Guyana,GUY,1998,1850000.023841858,8029999.732971191,129999.99523162842,9999.999776482582,509999.99046325684,529999.9713897705,479999.98927116394,79999.99821186066,29999.999329447746,209999.99344348907,29999.999329447746
Guyana,GUY,1999,1990000.0095367432,7969999.79019165,129999.99523162842,9999.999776482582,419999.98688697815,600000.0238418579,409999.9964237213,100000.00149011612,29999.999329447746,259999.99046325684,39999.99910593033
Guyana,GUY,2000,1720000.0286102295,7989999.771118164,140000.00059604645,9999.999776482582,430000.0071525574,560000.0023841858,389999.98569488525,100000.00149011612,39999.99910593033,219999.9988079071,39999.99910593033
Guyana,GUY,2001,1789999.9618530273,8689999.5803833,140000.00059604645,19999.999552965164,409999.9964237213,579999.9833106995,379999.9952316284,90000.00357627869,39999.99910593033,239999.99463558197,29999.999329447746
Guyana,GUY,2002,1700000.0476837158,8699999.809265137,150000.00596046448,19999.999552965164,400000.0059604645,560000.0023841858,379999.9952316284,90000.00357627869,29999.999329447746,250000,29999.999329447746
Guyana,GUY,2003,1909999.966621399,8750000,150000.00596046448,19999.999552965164,209999.99344348907,560000.0023841858,680000.0071525574,100000.00149011612,29999.999329447746,119999.99731779099,29999.999329447746
Guyana,GUY,2004,1889999.9856948853,9119999.885559082,150000.00596046448,19999.999552965164,209999.99344348907,579999.9833106995,689999.9976158142,100000.00149011612,29999.999329447746,150000.00596046448,29999.999329447746
Guyana,GUY,2005,1730000.0190734863,9109999.656677246,150000.00596046448,19999.999552965164,140000.00059604645,550000.011920929,500000,100000.00149011612,29999.999329447746,239999.99463558197,29999.999329447746
Guyana,GUY,2006,1690000.057220459,9090000.15258789,150000.00596046448,19999.999552965164,109999.99940395355,509999.99046325684,519999.9809265137,90000.00357627869,29999.999329447746,159999.9964237213,29999.999329447746
Guyana,GUY,2007,1730000.0190734863,9090000.15258789,150000.00596046448,19999.999552965164,209999.99344348907,569999.9928474426,600000.0238418579,90000.00357627869,19999.999552965164,189999.9976158142,29999.999329447746
Guyana,GUY,2008,1879999.9952316284,9090000.15258789,150000.00596046448,29999.999329447746,200000.00298023224,569999.9928474426,589999.9737739563,90000.00357627869,29999.999329447746,200000.00298023224,29999.999329447746
Guyana,GUY,2009,1870000.0047683716,9090000.15258789,159999.9964237213,29999.999329447746,129999.99523162842,610000.0143051147,750000,90000.00357627869,29999.999329447746,90000.00357627869,29999.999329447746
Guyana,GUY,2010,1960000.0381469727,9119999.885559082,159999.9964237213,29999.999329447746,140000.00059604645,620000.0047683716,759999.9904632568,100000.00149011612,29999.999329447746,180000.00715255737,29999.999329447746
Guyana,GUY,2011,1980000.0190734863,16760000.228881836,159999.9964237213,39999.99910593033,170000.00178813934,660000.0262260437,750000,90000.00357627869,29999.999329447746,200000.00298023224,29999.999329447746
Guyana,GUY,2012,2059999.942779541,16739999.771118164,159999.9964237213,50000.00074505806,239999.99463558197,680000.0071525574,750000,109999.99940395355,29999.999329447746,270000.01072883606,59999.99865889549
Guyana,GUY,2013,2240000.009536743,16729999.542236328,159999.9964237213,50000.00074505806,209999.99344348907,649999.9761581421,810000.0023841858,90000.00357627869,39999.99910593033,270000.01072883606,29999.999329447746
Guyana,GUY,2014,2349999.9046325684,16719999.313354492,159999.9964237213,59999.99865889549,219999.9988079071,709999.9785423279,790000.0214576721,90000.00357627869,39999.99910593033,300000.01192092896,29999.999329447746
Guyana,GUY,2015,2450000.047683716,16739999.771118164,159999.9964237213,100000.00149011612,209999.99344348907,699999.988079071,790000.0214576721,90000.00357627869,39999.99910593033,289999.99165534973,39999.99910593033
Guyana,GUY,2016,2079999.9237060547,14119999.885559082,159999.9964237213,230000.00417232513,340000.0035762787,779999.9713897705,850000.0238418579,109999.99940395355,50000.00074505806,280000.0011920929,59999.99865889549
Guyana,GUY,2017,2180000.066757202,14079999.923706055,159999.9964237213,239999.99463558197,289999.99165534973,790000.0214576721,870000.0047683716,109999.99940395355,39999.99910593033,319999.9928474426,70000.00029802322
Guyana,GUY,2018,2259999.990463257,14090000.15258789,159999.9964237213,250000,319999.9928474426,810000.0023841858,920000.0166893005,109999.99940395355,39999.99910593033,319999.9928474426,59999.99865889549
Guyana,GUY,2019,2500000,14119999.885559082,159999.9964237213,250000,400000.0059604645,910000.0262260437,980000.0190734863,109999.99940395355,39999.99910593033,330000.01311302185,70000.00029802322
Haiti,HTI,1990,3019999.9809265137,70000.00029802322,819999.9928474426,90000.00357627869,189999.9976158142,439999.9976158142,250000,519999.9809265137,0,0,70000.00029802322
Haiti,HTI,1991,3220000.0286102295,70000.00029802322,839999.9737739563,109999.99940395355,230000.00417232513,409999.9964237213,219999.9988079071,519999.9809265137,0,0,59999.99865889549
Haiti,HTI,1992,3700000.047683716,70000.00029802322,860000.0143051147,90000.00357627869,230000.00417232513,419999.98688697815,129999.99523162842,509999.99046325684,0,0,39999.99910593033
Haiti,HTI,1993,3519999.9809265137,70000.00029802322,879999.9952316284,50000.00074505806,140000.00059604645,389999.98569488525,79999.99821186066,529999.9713897705,0,0,39999.99910593033
Haiti,HTI,1994,3490000.009536743,70000.00029802322,899999.9761581421,9999.999776482582,29999.999329447746,119999.99731779099,29999.999329447746,509999.99046325684,0,0,0
Haiti,HTI,1995,3509999.990463257,70000.00029802322,920000.0166893005,9999.999776482582,150000.00596046448,519999.9809265137,159999.9964237213,589999.9737739563,0,0,70000.00029802322
Haiti,HTI,1996,3549999.952316284,70000.00029802322,1000000,9999.999776482582,159999.9964237213,579999.9833106995,239999.99463558197,600000.0238418579,0,0,59999.99865889549
Haiti,HTI,1997,3759999.990463257,70000.00029802322,959999.9785423279,19999.999552965164,259999.99046325684,589999.9737739563,349999.9940395355,610000.0143051147,0,0,59999.99865889549
Haiti,HTI,1998,3839999.9141693115,70000.00029802322,980000.0190734863,19999.999552965164,319999.9928474426,649999.9761581421,259999.99046325684,629999.9952316284,0,0,70000.00029802322
Haiti,HTI,1999,3869999.885559082,70000.00029802322,1009999.9904632568,29999.999329447746,360000.01430511475,680000.0071525574,200000.00298023224,689999.9976158142,0,0,90000.00357627869
Haiti,HTI,2000,4219999.79019165,70000.00029802322,1029999.9713897705,29999.999329447746,259999.99046325684,730000.0190734863,189999.9976158142,860000.0143051147,0,0,90000.00357627869
Haiti,HTI,2001,4230000.019073486,70000.00029802322,1049999.9523162842,129999.99523162842,259999.99046325684,800000.011920929,200000.00298023224,829999.9833106995,0,0,109999.99940395355
Haiti,HTI,2002,4260000.228881836,70000.00029802322,1080000.0429153442,170000.00178813934,460000.00834465027,839999.9737739563,219999.9988079071,779999.9713897705,0,0,109999.99940395355
Haiti,HTI,2003,4280000.20980835,70000.00029802322,1100000.023841858,180000.00715255737,439999.9976158142,810000.0023841858,170000.00178813934,850000.0238418579,0,0,59999.99865889549
Haiti,HTI,2004,4250000,70000.00029802322,1129999.9952316284,189999.9976158142,370000.0047683716,790000.0214576721,170000.00178813934,819999.9928474426,0,0,70000.00029802322
Haiti,HTI,2005,4269999.980926514,70000.00029802322,1149999.976158142,200000.00298023224,389999.98569488525,800000.011920929,170000.00178813934,850000.0238418579,0,0,70000.00029802322
Haiti,HTI,2006,4250000,70000.00029802322,1179999.9475479126,209999.99344348907,400000.0059604645,800000.011920929,180000.00715255737,870000.0047683716,0,0,79999.99821186066
Haiti,HTI,2007,4289999.961853027,70000.00029802322,1200000.0476837158,219999.9988079071,519999.9809265137,970000.0286102295,239999.99463558197,860000.0143051147,0,0,59999.99865889549
Haiti,HTI,2008,4269999.980926514,70000.00029802322,1230000.0190734863,239999.99463558197,519999.9809265137,939999.9976158142,239999.99463558197,889999.9856948853,0,0,59999.99865889549
Haiti,HTI,2009,4300000.190734863,70000.00029802322,1250000,250000,469999.9988079071,959999.9785423279,259999.99046325684,879999.9952316284,0,0,50000.00074505806
Haiti,HTI,2010,4329999.923706055,70000.00029802322,1279999.9713897705,270000.01072883606,540000.0214576721,1100000.023841858,519999.9809265137,899999.9761581421,0,0,59999.99865889549
Haiti,HTI,2011,4349999.904632568,649999.9761581421,1299999.9523162842,180000.00715255737,560000.0023841858,1129999.9952316284,819999.9928474426,910000.0262260437,0,0,50000.00074505806
Haiti,HTI,2012,4329999.923706055,649999.9761581421,1330000.0429153442,200000.00298023224,360000.01430511475,990000.0095367432,879999.9952316284,920000.0166893005,0,0,50000.00074505806
Haiti,HTI,2013,4360000.133514404,649999.9761581421,1350000.023841858,219999.9988079071,490000.00953674316,920000.0166893005,910000.0262260437,1059999.942779541,0,0,90000.00357627869
Haiti,HTI,2014,4380000.114440918,649999.9761581421,1379999.9952316284,270000.01072883606,680000.0071525574,1200000.0476837158,939999.9976158142,889999.9856948853,0,0,50000.00074505806
Haiti,HTI,2015,4420000.076293945,649999.9761581421,1399999.976158142,280000.0011920929,600000.0238418579,1440000.057220459,939999.9976158142,1009999.9904632568,0,0,70000.00029802322
Haiti,HTI,2016,4550000.190734863,629999.9952316284,1419999.9570846558,300000.01192092896,610000.0143051147,1460000.0381469727,1000000,1019999.9809265137,0,0,70000.00029802322
Haiti,HTI,2017,4559999.942779541,629999.9952316284,1450000.0476837158,319999.9928474426,620000.0047683716,1480000.0190734863,930000.0071525574,1029999.9713897705,0,0,70000.00029802322
Haiti,HTI,2018,4539999.961853027,629999.9952316284,1470000.0286102295,349999.9940395355,629999.9952316284,1500000,860000.0143051147,1049999.9523162842,0,0,70000.00029802322
Haiti,HTI,2019,4550000.190734863,629999.9952316284,1490000.0095367432,370000.0047683716,639999.9856948853,1509999.9904632568,870000.0047683716,1059999.942779541,0,0,70000.00029802322
High-income countries,,1990,1245010009.765625,-743100036.6210938,522400024.4140625,572460021.9726562,1769920043.9453125,2804619873.046875,4692250000,1518940063.4765625,451589996.3378906,210020004.27246094,465829986.5722656
High-income countries,,1991,1228560058.59375,-743070007.3242188,531489990.234375,560510009.765625,1710949951.171875,2804719970.703125,4725529785.15625,1567199951.171875,473640014.6484375,216440002.44140625,482589996.3378906
High-income countries,,1992,1215219970.703125,-743040039.0625,536070007.32421875,570390014.6484375,1623280029.296875,2879939941.40625,4830680175.78125,1542829956.0546875,482610015.8691406,197270004.27246094,510529998.7792969
High-income countries,,1993,1205060058.59375,-743040039.0625,537210021.9726562,573520019.53125,1637719970.703125,2933510009.765625,4828140136.71875,1588459960.9375,472279998.7792969,193529998.77929688,506380004.8828125
High-income countries,,1994,1216739990.234375,-743260009.765625,539280029.296875,604559997.5585938,1676160034.1796875,3023219970.703125,4940029785.15625,1535290039.0625,473609985.3515625,194089996.33789062,520169982.91015625
High-income countries,,1995,1209660034.1796875,-742710021.9726562,536659973.14453125,643679992.6757812,1652969970.703125,3085800048.828125,5029649902.34375,1560260009.765625,482669982.91015625,199500000,535580017.08984375
High-income countries,,1996,1208069946.2890625,-735589965.8203125,532630004.8828125,669589965.8203125,1665319946.2890625,3168680175.78125,5183279785.15625,1667670043.9453125,490259979.2480469,209919998.1689453,550609985.3515625
High-income countries,,1997,1202209960.9375,-736640014.6484375,522710021.97265625,681330017.0898438,1675709960.9375,3220899902.34375,5434689941.40625,1600160034.1796875,503390014.6484375,207160003.66210938,575059997.5585938
High-income countries,,1998,1202349975.5859375,-724799987.7929688,509750000,666690002.4414062,1632940063.4765625,3278949951.171875,5530450195.3125,1518069946.2890625,500540008.5449219,198679992.67578125,594510009.765625
High-income countries,,1999,1227320068.359375,-732299987.7929688,499959991.4550781,631659973.1445312,1618930053.7109375,3365020019.53125,5531040039.0625,1546410034.1796875,491839996.3378906,192100006.10351562,617419982.9101562
High-income countries,,2000,1227849975.5859375,-739950012.2070312,494510009.765625,643450012.2070312,1716609985.3515625,3409000000,5654149902.34375,1556549926.7578125,506790008.5449219,193960006.7138672,638669982.9101562
High-income countries,,2001,1234400024.4140625,-610399963.3789062,485720001.2207031,617899963.3789062,1680300048.828125,3427270019.53125,5720910156.25,1573489990.234375,505699981.6894531,196789993.2861328,606820007.3242188
High-income countries,,2002,1221309936.5234375,-607380004.8828125,480480010.9863281,629109985.3515625,1605010009.765625,3481840087.890625,5667780273.4375,1562960083.0078125,497940002.44140625,196240005.49316406,633979980.46875
High-income countries,,2003,1142709960.9375,-603729980.46875,475799987.79296875,631440002.4414062,1615760009.765625,3530189941.40625,5787669921.875,1612140014.6484375,518030029.296875,184589996.33789062,632869995.1171875
High-income countries,,2004,1190119995.1171875,-611280029.296875,465320007.32421875,649520019.53125,1626780029.296875,3587600097.65625,5875109863.28125,1589030029.296875,518220031.73828125,196330001.8310547,689369995.1171875
High-income countries,,2005,1140530029.296875,-611700012.2070312,457649993.8964844,656380004.8828125,1561849975.5859375,3613840087.890625,5976660156.25,1572060058.59375,528260009.765625,198930007.9345703,726559997.5585938
High-income countries,,2006,1175109985.3515625,-606639953.6132812,450929992.67578125,670250000,1582430053.7109375,3634969970.703125,5950010253.90625,1492020019.53125,537010009.765625,198339996.33789062,766010009.765625
High-income countries,,2007,1174530029.296875,-610169982.9101562,442839996.3378906,698590026.8554688,1584760009.765625,3666489990.234375,6133009765.625,1444609985.3515625,542200012.2070312,189490005.49316406,802200012.2070312
High-income countries,,2008,1132469970.703125,-611450012.2070312,432720001.2207031,685330017.0898438,1557459960.9375,3543179931.640625,5992470214.84375,1493070068.359375,555260009.765625,181410003.66210938,807039978.0273438
High-income countries,,2009,1121859985.3515625,-609549987.7929688,425429992.67578125,638900024.4140625,1389500000,3423750000,5627580078.125,1462739990.234375,537700012.2070312,177000000,749950012.2070312
High-income countries,,2010,1102440063.4765625,-612390014.6484375,419000000,656299987.7929688,1532099975.5859375,3496739990.234375,5894040039.0625,1498309936.5234375,565520019.53125,182650009.15527344,780450012.2070312
High-income countries,,2011,1202800048.828125,-819710021.9726562,406609985.3515625,678900024.4140625,1511790039.0625,3450830078.125,5837410156.25,1391809936.5234375,602510009.765625,175940002.44140625,795089965.8203125
High-income countries,,2012,1201780029.296875,-819000000,402679992.67578125,686049987.7929688,1496750000,3399159912.109375,5814929687.5,1344099975.5859375,622729980.46875,172050003.0517578,760330017.0898438
High-income countries,,2013,1121560058.59375,-818119995.1171875,392539978.02734375,699489990.234375,1500270019.53125,3460929931.640625,5760049804.6875,1431280029.296875,637049987.7929688,175419998.1689453,752640014.6484375
High-income countries,,2014,1147660034.1796875,-818690002.4414062,388510009.765625,732669982.9101562,1494359985.3515625,3467020019.53125,5635939941.40625,1348839965.8203125,666789978.0273438,170190002.44140625,752729980.46875
High-income countries,,2015,1139540039.0625,-817380004.8828125,386500000,742570007.3242188,1495619995.1171875,3563409912.109375,5507729980.46875,1341040039.0625,674979980.46875,170070007.32421875,786260009.765625
High-income countries,,2016,1117089965.8203125,-541940002.4414062,382279998.7792969,762140014.6484375,1481609985.3515625,3602580078.125,5393899902.34375,1339489990.234375,659830017.0898438,170069992.0654297,838770019.53125
High-income countries,,2017,1159760009.765625,-539109985.3515625,384230010.9863281,770280029.296875,1452920043.9453125,3641610107.421875,5307469726.5625,1342280029.296875,674390014.6484375,170449996.9482422,872839965.8203125
High-income countries,,2018,1150199951.171875,-537919982.9101562,386270019.53125,778760009.765625,1459459960.9375,3673080078.125,5231489746.09375,1383839965.8203125,723820007.3242188,176160003.66210938,884940002.4414062
High-income countries,,2019,1113819946.2890625,-521220031.73828125,388300018.3105469,789049987.7929688,1440810058.59375,3671360107.421875,4945620117.1875,1365479980.46875,765090026.8554688,166220001.22070312,882709960.9375
Honduras,HND,1990,5380000.114440918,5889999.866485596,2980000.0190734863,289999.99165534973,779999.9713897705,1070000.0524520874,39999.99910593033,769999.9809265137,0,9999.999776482582,90000.00357627869
Honduras,HND,1991,5400000.095367432,5889999.866485596,3069999.933242798,310000.0023841858,779999.9713897705,1059999.942779541,29999.999329447746,769999.9809265137,0,9999.999776482582,90000.00357627869
Honduras,HND,1992,5329999.923706055,5889999.866485596,3170000.0762939453,300000.01192092896,810000.0023841858,1190000.057220459,119999.99731779099,839999.9737739563,0,9999.999776482582,129999.99523162842
Honduras,HND,1993,4860000.133514404,5889999.866485596,3259999.990463257,330000.01311302185,790000.0214576721,1350000.023841858,170000.00178813934,790000.0214576721,0,9999.999776482582,119999.99731779099
Honduras,HND,1994,5090000.152587891,5889999.866485596,3349999.9046325684,289999.99165534973,800000.011920929,1570000.0524520874,330000.01311302185,790000.0214576721,0,9999.999776482582,70000.00029802322
Honduras,HND,1995,5139999.866485596,5889999.866485596,3450000.047683716,330000.01311302185,769999.9809265137,1590000.033378601,910000.0262260437,810000.0023841858,0,9999.999776482582,70000.00029802322
Honduras,HND,1996,4960000.038146973,5860000.133514404,3160000.0858306885,449999.98807907104,939999.9976158142,1539999.9618530273,740000.0095367432,810000.0023841858,0,9999.999776482582,59999.99865889549
Honduras,HND,1997,5039999.961853027,6239999.771118164,2880000.114440918,509999.99046325684,740000.0095367432,1690000.057220459,870000.0047683716,889999.9856948853,0,9999.999776482582,70000.00029802322
Honduras,HND,1998,4889999.866485596,6550000.190734863,2589999.9141693115,479999.98927116394,810000.0023841858,1870000.0047683716,1320000.0524520874,899999.9761581421,0,9999.999776482582,79999.99821186066
Honduras,HND,1999,4530000.20980835,6090000.152587891,2309999.942779541,540000.0214576721,1029999.9713897705,2170000.0762939453,850000.0238418579,759999.9904632568,0,0,100000.00149011612
Honduras,HND,2000,4840000.152587891,6239999.771118164,2019999.9809265137,689999.9976158142,1070000.0524520874,2170000.0762939453,1039999.9618530273,699999.988079071,19999.999552965164,0,109999.99940395355
Honduras,HND,2001,4829999.923706055,5380000.114440918,2069999.9332427979,709999.9785423279,1220000.0286102295,2309999.942779541,1309999.942779541,779999.9713897705,19999.999552965164,150000.00596046448,70000.00029802322
Honduras,HND,2002,4860000.133514404,5420000.076293945,2130000.114440918,689999.9976158142,1220000.0286102295,2309999.942779541,1490000.0095367432,959999.9785423279,19999.999552965164,140000.00059604645,90000.00357627869
Honduras,HND,2003,5940000.057220459,6429999.828338623,2180000.066757202,720000.0286102295,1460000.0381469727,2349999.9046325684,1620000.0047683716,1120000.0047683716,19999.999552965164,209999.99344348907,79999.99821186066
Honduras,HND,2004,5840000.152587891,5369999.885559082,2230000.0190734863,779999.9713897705,1759999.9904632568,2390000.104904175,2309999.942779541,850000.0238418579,19999.999552965164,280000.0011920929,9999.999776482582
Honduras,HND,2005,6280000.20980835,6099999.904632568,2279999.9713897705,790000.0214576721,1740000.0095367432,2180000.066757202,1980000.0190734863,740000.0095367432,19999.999552965164,400000.0059604645,9999.999776482582
Honduras,HND,2006,6119999.885559082,5510000.228881836,2329999.9237060547,939999.9976158142,2019999.9809265137,2039999.9618530273,2730000.0190734863,740000.0095367432,19999.999552965164,430000.0071525574,19999.999552965164
Honduras,HND,2007,6110000.133514404,5530000.20980835,2390000.104904175,1019999.9809265137,1929999.9475479126,3230000.0190734863,2589999.9141693115,790000.0214576721,19999.999552965164,9999.999776482582,9999.999776482582
Honduras,HND,2008,5969999.79019165,5539999.961853027,2440000.057220459,1070000.0524520874,1879999.9952316284,3109999.895095825,2619999.885559082,810000.0023841858,19999.999552965164,189999.9976158142,109999.99940395355
Honduras,HND,2009,6300000.190734863,5670000.076293945,2490000.009536743,1110000.0143051147,1759999.9904632568,3039999.9618530273,2309999.942779541,819999.9928474426,19999.999552965164,200000.00298023224,100000.00149011612
Honduras,HND,2010,6300000.190734863,5559999.942779541,2539999.9618530273,1129999.9952316284,1950000.0476837158,3049999.952316284,2309999.942779541,850000.0238418579,19999.999552965164,150000.00596046448,119999.99731779099
Honduras,HND,2011,6619999.885559082,6389999.866485596,2589999.9141693115,1289999.9618530273,2009999.9904632568,3130000.114440918,2759999.990463257,889999.9856948853,19999.999552965164,129999.99523162842,140000.00059604645
Honduras,HND,2012,6500000,5940000.057220459,2630000.114440918,1480000.0190734863,2210000.0381469727,3250000,2720000.0286102295,910000.0262260437,19999.999552965164,159999.9964237213,140000.00059604645
Honduras,HND,2013,6739999.771118164,6190000.057220459,2680000.066757202,1500000,2130000.114440918,3240000.009536743,3019999.9809265137,920000.0166893005,19999.999552965164,159999.9964237213,140000.00059604645
Honduras,HND,2014,6719999.79019165,6280000.20980835,2730000.0190734863,1559999.942779541,1789999.9618530273,3369999.885559082,3210000.0381469727,1139999.9856948853,19999.999552965164,140000.00059604645,189999.9976158142
Honduras,HND,2015,6619999.885559082,6119999.885559082,2769999.9809265137,1710000.0381469727,1340000.033378601,4070000.171661377,3430000.066757202,1009999.9904632568,19999.999552965164,250000,230000.00417232513
Honduras,HND,2016,6889999.866485596,5869999.885559082,2819999.933242798,1799999.9523162842,1450000.0476837158,4119999.885559082,2869999.885559082,1029999.9713897705,19999.999552965164,150000.00596046448,270000.01072883606
Honduras,HND,2017,6960000.038146973,5630000.114440918,2869999.885559082,1889999.9856948853,1250000,4019999.9809265137,2809999.942779541,1029999.9713897705,19999.999552965164,79999.99821186066,409999.9964237213
Honduras,HND,2018,7139999.866485596,5739999.771118164,2920000.0762939453,2029999.9713897705,1139999.9856948853,4210000.038146973,3210000.0381469727,1230000.0190734863,19999.999552965164,259999.99046325684,389999.98569488525
Honduras,HND,2019,7119999.885559082,5750000,2970000.0286102295,2119999.885559082,1169999.9570846558,4349999.904632568,3529999.9713897705,949999.988079071,19999.999552965164,159999.9964237213,389999.98569488525
Hungary,HUN,1990,10850000.381469727,1629999.9952316284,3759999.990463257,5409999.847412109,14090000.15258789,8689999.5803833,23489999.771118164,17750000,2160000.0858306885,2890000.104904175,500000
Hungary,HUN,1991,10239999.771118164,1629999.9952316284,3839999.9141693115,3180000.066757202,11779999.732971191,7599999.904632568,24229999.542236328,18690000.534057617,2150000.0953674316,2339999.9141693115,389999.98569488525
